Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AMD,GD,GLD,MATX,NRG,NVDA,TSLA,AMD,GD,GLD,MATX,NRG,NVDA,TSLA,AMD,GD,GLD,MATX,NRG,NVDA,TSLA,AMD,GD,GLD,MATX,NRG,NVDA,TSLA,AMD,GD,GLD,MATX,NRG,NVDA,TSLA
2017-08-17,12.34000015,166.9437561,122.4899979,25.64442825,21.07709503,3.986833572,23.46133232,12.64999962,168.7228935,122.6100006,26.40458583,21.52785347,4.086337722,24.21999931,12.31999969,166.8594317,121.7600021,25.62695294,21.01031618,3.984611673,23.43933296,12.46000004,168.0989262,122.2900009,26.09003861,21.38594821,4.069301437,24.0806675,47371000,1020500,8183800,119600,3477600,525444000,75415500
2017-08-18,12.36999989,167.5677185,122.3000031,19.91266632,21.51116371,3.987575293,23.16399956,12.56000042,168.4699411,123.5400009,22.2979918,21.6948052,4.058191476,23.60000038,12.25,165.9150677,122,18.89911972,20.98527873,3.941650308,23.05333328,12.43000031,167.2726087,123.3700027,22.08829303,21.1104905,4.041154716,23.52733231,37521700,1581700,13654200,2296600,5441100,601204000,81123000
2017-08-21,12.05000019,167.5677185,122.7600021,20.60291481,21.46942139,3.929551363,22.52400017,12.42000008,167.8206789,122.9800034,20.76892689,21.56124291,4.023376683,23.05466652,11.85999966,166.0162467,122.5,20.10488024,21.12717956,3.885601745,22.12333298,12.42000008,167.5761587,122.5400009,20.62912777,21.50281161,4.012019001,23.05466652,58888500,1202000,5549700,698100,4640400,623672000,97431000
2017-08-22,12.17000008,169.6756897,122.2099991,20.77766418,21.58628654,4.0170331,22.75666618,12.32999992,169.9708123,122.5599976,20.97862521,21.91183327,4.022964166,22.81599998,12.10000038,167.786946,121.8499985,20.32331622,21.4610748,3.946849451,22.49133301,12.19999981,168.1748075,122.5599976,20.62912741,21.56124388,3.966125296,22.74200058,39033200,877500,6493900,525700,6389900,450456000,64830000
2017-08-23,12.47999954,168.4277039,122.6699982,20.98736763,21.37759972,4.097349167,23.51799965,12.53999996,169.6250357,122.6900024,21.09221616,21.7031464,4.108469856,23.56599998,11.94999981,168.1325813,122.3099976,20.76893125,21.19395669,3.975021586,22.55333328,12,169.2287342,122.5800018,20.89999275,21.7031464,3.98367143,22.59933281,44345400,831300,5038400,307100,8988300,579520000,74317500
2017-08-24,12.5,168.1916656,122.2900009,20.80387497,21.22735023,4.082274437,23.52866745,12.71000004,168.8662224,122.6399994,21.33686013,21.4109917,4.133924155,23.77733231,12.39000034,167.5845658,122.1299973,20.5330144,20.91849702,4.055832338,23.31599998,12.68999958,168.8240602,122.3899994,21.10968616,21.38595062,4.129475502,23.50133324,37269700,723500,4193400,404400,4948600,469700000,68770500
2017-08-25,12.43000031,167.8375092,122.7399979,21.1359024,20.51782799,4.048173428,23.2033329,12.56999969,169.2793615,123.0199966,21.40676302,21.18561671,4.116627474,23.71266747,12.25,167.7447574,121.2900009,20.87377778,20.33418649,4.041747907,23.15333366,12.51000023,168.9083675,122.7699966,20.9262037,21.13553295,4.106495212,23.61599922,29732000,651500,12398200,480300,7480300,357200000,52260000
2017-08-28,12.22999954,166.8425446,124.6900024,21.17084694,20.50948143,4.07683754,23.04400063,12.55000019,168.562665,124.7300034,21.34559666,20.71816561,4.080050298,23.15666771,12.15999985,166.6992033,123.3300018,21.02231018,20.3926188,4.011596291,22.64800072,12.52999973,168.562665,123.3300018,21.28443475,20.53452411,4.067199735,23.15200043,35969600,808600,11578300,404500,5501500,389496000,56460000
2017-08-29,12.14999962,169.4395752,124.4199982,21.52908897,20.82667732,4.070166588,23.15733337,12.18000031,169.4986049,125.8700027,21.70383874,20.97692856,4.091913993,23.27000046,11.93000031,167.1629574,124.0500031,20.96989238,20.30079241,4.009867949,22.58333206,12,167.1798249,125.8099976,21.18832876,20.43435013,4.018023344,22.63199997,33618100,984900,9861500,492400,4618300,324096000,61105500
2017-08-30,12.67000008,169.6672516,124.3600006,22.09702301,20.7432003,4.094386101,23.54533386,12.68000031,169.7009736,124.6200027,22.19313388,20.84336778,4.105506796,23.56466675,12.15999985,168.697585,124.1600037,21.48540053,20.55955727,4.05954113,23.13333321,12.18999958,169.4395859,124.3300018,21.53782479,20.81832671,4.089937446,23.3113327,43933000,893600,6328400,264300,2929900,384400000,51193500
2017-08-31,13,169.776886,125.8199997,22.54263115,20.79329109,4.18730402,23.7266674,13.15999985,170.5526219,125.8399963,22.61253072,20.91850128,4.19125775,23.89599991,12.78999996,169.6166773,124.5500031,22.05333418,20.58460692,4.107235324,23.52133369,12.81999969,170.1057307,124.5800018,22.05333418,20.72651222,4.114648804,23.56999969,51822100,842700,11775500,301600,6573500,612684000,61092000
2017-09-01,13.18999958,168.6385956,126.0599976,22.78727722,20.70981216,4.212510586,23.69333267,13.48999977,170.2153623,126.1699982,23.08435076,20.83502232,4.248096986,23.83933258,13.03999996,168.6217281,125.1200027,22.43777944,20.53451826,4.191257636,23.57933235,13.11999989,170.1310508,126.0100021,22.62126515,20.79328613,4.199907481,23.74133301,53158600,734700,11567400,291400,2568500,445432000,45742500
2017-09-05,12.92000008,167.5677185,127.4599991,22.50768089,20.36756897,4.100069046,23.30599976,13.18000031,169.4058857,127.7799988,22.80475445,20.86841116,4.166051764,23.69933319,12.64999962,167.0702378,126.5699997,22.3241935,20.08375845,4.041994733,23.0593338,12.88000011,169.4058857,126.6500015,22.71737958,20.80997986,4.161109129,23.58666611,51445500,1114100,11813100,259800,4004900,695364000,57526500
2017-09-06,12.85999966,165.88974,126.8099976,22.769804,19.98359489,4.097596645,22.96866608,13.07999992,168.2844042,127.4400024,22.94455374,20.46774206,4.146775051,23.39866638,12.75,165.8138429,126.5500031,22.57758062,19.73317296,4.062752161,22.77066612,13.02000046,168.2591095,127.3399963,22.58631827,20.46774206,4.132936053,23.29999924,34182400,997800,10059300,126400,11715900,397672000,61371000
2017-09-07,12.63000011,166.1427155,128.1300049,22.83096695,20.14219475,4.116627216,23.37400055,12.93999958,166.741388,128.3200073,22.91834182,20.25905896,4.149000396,23.49866676,12.60000038,165.0128401,127.3899994,22.69116782,19.98359593,4.076345632,22.89666748,12.84000015,166.1089934,127.5599976,22.85717991,20.11715367,4.114402889,23.06533241,35816900,977100,10219700,265100,5267400,352868000,63588000
2017-09-08,12.25,166.8425446,127.9700012,22.75233269,19.96689796,4.04520607,22.89333344,12.60999966,167.2894357,128.3000031,22.90960547,20.20062477,4.119838146,23.31866646,12.03999996,165.2657782,127.5899963,22.6474825,19.85003536,4.020987823,22.81999969,12.56999969,165.7042421,128.2100067,22.83096825,20.12549835,4.105010716,23.26600075,60886200,614000,9020000,162700,2427500,498856000,48952500
2017-09-11,12.55000019,168.9168091,126.1900024,22.71738052,19.9335041,4.176430702,24.24600029,12.73999977,169.0601503,126.9400024,23.19793983,20.15888331,4.187057414,24.24733353,12.39999962,167.4327944,126.0500031,22.60379435,19.86672526,4.085488296,23.33333206,12.46000004,167.4749438,126.7399979,22.90960391,20.01697806,4.090925383,23.42333221,43346100,1048900,9126600,222100,3382600,567444000,115006500
2017-09-12,12.30000019,167.7953796,126.5599976,22.90960884,19.9335041,4.191504955,24.18333244,12.68000031,168.8999602,126.5899963,22.95329712,20.13384224,4.201142762,24.58399963,12.21000004,167.4328129,125.9400024,22.6736988,19.85837929,4.126263695,24.02666664,12.65999985,168.5458208,126.0299988,22.76107202,19.98358943,4.201142762,24.29933357,54413100,749300,8349000,236700,2929700,411488000,89593500
2017-09-13,12.22000027,165.9825287,125.6100006,22.7960186,19.66639328,4.210287094,24.41533279,12.35999966,167.3737918,126.4499969,23.01445496,19.98359407,4.239200517,24.53800011,12.11999989,165.9403665,125.5,22.70864372,19.61630953,4.133925133,23.97266769,12.22000027,167.2051558,126.4000015,22.82223156,19.93350873,4.166298306,24.25466728,37210700,852600,8491000,180700,6402300,580960000,62778000
2017-09-14,12.26000023,166.6401672,126.1600037,22.58631706,19.28240967,4.186315536,25.1760006,12.46000004,166.7919357,126.4400024,22.87465295,19.78325179,4.264407367,25.19733238,12.10999966,165.6451932,125.6200027,22.55136645,19.18224061,4.146775405,24.17533302,12.14999962,165.7969746,125.6600037,22.79601574,19.61630388,4.171240643,24.28866768,37220200,920000,5330700,324900,7055100,513712000,108037500
2017-09-15,12.52000046,167.1798401,125.5299988,22.70864296,19.14050865,4.45098877,25.32066727,12.65999985,167.5592743,125.9899979,22.83096678,19.58291799,4.45098877,25.33333206,12.31000042,166.6149025,125.4100037,22.4290447,19.11546598,4.2666326,24.84666634,12.32999992,167.0364989,125.9899979,22.58631914,19.29910904,4.271822226,24.96733284,50337400,2095600,8375100,676000,12235100,1364792000,81307500
2017-09-18,13.07999992,170.4767303,124.3600006,22.63874435,19.90011978,4.634849548,25.66666794,13.30000019,170.6200845,124.7600021,22.87465602,20.01698239,4.725050985,25.97400093,12.73999977,167.6773367,123.9700012,22.49894522,19.15720475,4.568372854,25.17866707,12.77000046,167.7953832,124.7099991,22.7523322,19.21563605,4.575292354,25.35000038,83517400,1313000,8859800,225900,6512600,1684460000,107820000
2017-09-19,13.11999989,171.2693176,124.6200027,22.71738052,20.55121422,4.629907131,25.00666618,13.28999996,171.9607419,124.6500015,22.78728009,20.58460285,4.691688649,25.49266624,12.88000011,169.7009785,124.0299988,22.5950567,19.8500354,4.562441536,24.9046669,13.25,170.2490615,124.4899979,22.68242991,19.94185534,4.58443593,25.33333206,65455200,784100,5826500,198200,8214200,874280000,96778500
2017-09-20,13.73999977,172.2389832,123.6200027,23.02318954,20.15054512,4.592590809,24.92733383,13.80000019,173.0990305,125.0599976,23.20667526,20.6096513,4.681061893,25.21666718,12.80000019,170.9151644,123.1500015,22.69990304,20.12550404,4.552309233,24.73800087,13.06999969,170.9826214,124.6800003,22.69990304,20.59295618,4.633613827,24.86666679,102682400,1308300,11415400,259200,5866700,724920000,73786500
2017-09-21,13.40999985,173.4615936,122.6800003,25.0502739,20.19227982,4.467050076,24.43199921,14.23999977,174.1783125,123.0699997,26.63175217,20.24236357,4.514992585,25.12199974,13.31999969,172.0113012,122.4899979,24.07167858,19.96690054,4.389205246,24.30066681,14,172.4834871,122.5599976,24.07167858,19.98359566,4.488797004,24.99333382,166821900,860000,7757900,787000,3491400,1075600000,69273000
2017-09-22,13.30000019,173.2002106,123.2399979,23.02318954,19.98359489,4.423557758,23.40600014,13.39999962,174.1277148,123.3899994,24.893004,20.18393149,4.505356826,24.65999985,13.11999989,172.5425213,122.9300003,22.90086407,19.86673069,4.413672958,23.3920002,13.19999981,173.7735754,123.0299988,24.86679104,20.13384774,4.45568442,24.43266678,50547000,1040800,6011900,537700,3382600,491232000,122391000
2017-09-25,12.60999966,172.7449036,124.5299988,23.57365227,19.52448654,4.225856304,22.99933243,13.27999973,173.2761191,124.6600037,23.68724011,20.07541251,4.393902124,23.83133316,12.48999977,171.3536406,122.7099991,23.00571805,19.4744028,4.205097803,22.85866737,13.25,173.2761191,122.7799988,23.02319336,20.01698121,4.392666229,23.54333305,84172200,1202800,10257200,320900,3497000,874580000,114088500
2017-09-26,12.44999981,173.132782,123.1399994,24.44739914,20.11715317,4.249579906,23.01666641,12.93000031,173.8747958,123.8099976,24.70952379,20.16723692,4.415648853,23.41600037,12.43000031,172.6268611,122.9000015,23.44259213,19.3491954,4.209792781,22.7266674,12.85000038,172.896689,123.5699997,23.52996701,19.52448933,4.360539842,23.39533234,68302000,705300,8673600,264600,7919300,1125620000,107344500
2017-09-27,12.73999977,174.3722687,121.9800034,24.98038673,20.78494072,4.342745304,22.73133278,12.86999989,175.0468255,122.5100021,25.14639886,20.83502447,4.35609032,23.43266678,12.5,173.1496417,121.8799973,24.52603862,20.06706834,4.269101671,22.70000076,12.64999962,173.5037811,122.0400009,24.67457544,20.06706834,4.340026997,23.32666779,59947200,903700,6903900,504900,9426800,713720000,90904500
2017-09-28,12.73999977,172.8798065,122.2099991,24.91921997,20.78494072,4.34151125,22.63999939,12.84000015,173.748294,122.4800034,24.98038188,20.8266785,4.353867365,22.85000038,12.55000019,172.3570311,121.8300018,24.65709534,20.30079356,4.294062709,22.36000061,12.76000023,173.5880853,122.0400009,24.95416892,20.64303544,4.349913163,22.65866661,35812300,638900,5968200,170500,7020200,435244000,79794000
2017-09-29,12.75,173.3435669,121.5800018,24.62215042,21.36090279,4.417873859,22.73999977,12.81999969,173.4531861,122.3000031,25.05902321,21.46107025,4.441597662,22.97866631,12.60000038,172.0281883,121.5500031,24.61341277,20.71815543,4.380310583,22.57333374,12.77000046,172.7111723,122.2900009,25.04154789,20.76823916,4.425534803,22.79066658,33926900,732200,10208000,199000,7162400,619092000,76606500
2017-10-02,12.71000004,175.9911804,120.7699966,25.39978218,21.35256004,4.423557758,22.76866722,12.85000038,176.0249025,121.3399963,25.4609441,21.43603401,4.49720143,22.91333389,12.61999989,173.3435559,120.7399979,24.52603665,21.07709706,4.374132814,22.36733246,12.80000019,173.3435559,121.1699982,24.72699773,21.36925516,4.468040538,22.83466721,34461100,721900,11755400,239300,5043400,503480000,79302000
2017-10-03,13.42000008,177.5173645,120.8300018,25.25124168,21.61132431,4.432701588,23.20933342,13.47999954,177.8630766,121.0999985,25.66190309,21.72818849,4.462603922,23.23666763,12.69999981,175.7382273,120.6999969,25.0764936,21.20230368,4.388465798,22.08533287,12.72999954,175.9911877,120.7200012,25.45220273,21.45272554,4.429735818,22.39333344,85174000,907100,3728700,191900,8176800,390332000,152304000
2017-10-04,13.31000042,178.1666107,121.1699982,24.68330574,21.51116371,4.469769955,23.6673336,13.5,178.4532931,121.2699966,25.41725196,21.75323651,4.492011342,23.90800095,13.14999962,177.0030007,120.7099991,24.55224427,21.4527324,4.402304349,23.30666733,13.31000042,177.1126199,121.2099991,25.38230134,21.70315276,4.438879191,23.41666794,42303200,843000,6475200,376900,6803900,427848000,122452500
2017-10-05,13.34000015,180.6978302,120.5199966,24.53477097,21.34421539,4.467297077,23.6886673,13.46000004,181.2565617,121.2399979,24.98911898,21.57794222,4.49769385,23.82933235,13.21000004,178.3020691,120.4000015,24.38623418,21.02701617,4.437394756,23.42333221,13.38000011,178.4205868,121.1500015,24.74446966,21.54455199,4.494234101,23.73333359,34758600,1215200,6205400,205200,4479900,437364000,62575500
2017-10-06,13.22999954,179.9782867,121.0899963,24.21148491,21.27742577,4.480396748,23.79199982,13.39000034,180.5624011,121.2099991,24.64835762,21.37759481,4.49374177,24.00666618,13.18000031,179.2417723,119.7799988,24.02799917,21.04369905,4.423557848,23.48333359,13.22000027,180.1983872,120.2600021,24.5435091,21.26907821,4.439621179,23.54000092,28258700,941900,10013300,185000,4376400,318800000,64462500
2017-10-09,13.47000027,180.7655182,122.0800018,24.16779709,21.4861145,4.581470013,22.86266708,13.82999992,180.8163096,122.1100006,24.79689316,21.64471486,4.614585098,23.45000076,13.26000023,179.6734641,121.5500031,23.92314778,21.22734667,4.498435545,22.84466743,13.26000023,180.3337783,121.6399994,24.22022134,21.29412551,4.517217179,23.30999947,54032500,671600,5264100,308900,2407000,563492000,112405500
2017-10-10,13.69999981,179.9359283,122.4000015,24.34254837,21.4443779,4.668952465,23.70599937,13.78999996,181.2311612,122.9700012,24.55224707,21.66140955,4.768297245,23.70866776,13.43999958,179.4787797,122.3600006,24.12411201,21.35255639,4.627682459,23.03533363,13.72000027,181.163435,122.6200027,24.47360985,21.63636688,4.730733979,23.12000084,43304000,642500,9315500,111800,3354800,974876000,104677500
2017-10-11,13.88000011,180.1729736,122.7900009,24.24643326,21.26073647,4.718625546,23.63999939,13.96000004,180.401548,122.8799973,24.47360725,21.4443795,4.72010843,23.84000015,13.60999966,179.6650336,122.0299988,24.12410944,21.09379013,4.639545272,23.40999985,13.61999989,180.2660955,122.5699997,24.29011986,21.24404295,4.685510457,23.59266663,38746600,704900,5649400,117800,4273400,529508000,67512000
2017-10-12,14.19999981,180.9264374,122.8899994,24.24643326,21.43603516,4.720849991,23.71199989,14.36999989,181.1465379,123.0400009,24.38623238,21.56124532,4.771757812,23.98533249,13.81000042,179.8767005,122.5,24.07168352,21.05205551,4.693665969,23.50933266,13.85000038,179.8767005,122.8399963,24.1765337,21.31917255,4.722085414,23.53000069,69874100,727200,3037600,139600,4492100,528292000,61305000
2017-10-13,14.22000027,180.6047363,123.8199997,24.15031815,21.75323296,4.808825493,23.70466614,14.40999985,181.849178,123.8600006,24.57845312,21.82001181,4.818957751,23.89933205,14.11999989,180.5539449,123.3399963,24.13284451,21.26073829,4.736170754,23.57866669,14.31999969,181.586747,123.6600037,24.41244272,21.56124394,4.783124362,23.79866791,37515800,782700,6820300,145200,7584000,628728000,53107500
2017-10-16,14.26000023,180.6893921,122.9700012,23.83577538,22.22068977,4.891365051,23.37333298,14.35000038,181.6290722,123.9700012,24.41244721,22.27077353,4.89433082,23.63199997,14.11999989,179.9444167,122.5699997,23.7484005,21.57794219,4.775462984,23.1439991,14.25,180.7401835,123.8199997,24.41244721,21.69480481,4.838727372,23.58399963,34136800,748000,8202000,216900,5441600,576640000,80632500
2017-10-17,14.15999985,179.0809174,122.1299973,23.61733437,21.7031498,4.886918068,23.71666718,14.35000038,180.5962638,122.3199997,23.91440788,22.20399203,4.91533751,23.74799919,14.14000034,178.5814511,121.7300034,23.433847,21.62802338,4.852320568,23.33799934,14.23999977,180.1052585,122.0299988,23.80955772,22.20399203,4.870607751,23.3939991,28995600,770000,7041300,111000,6414200,478596000,49399500
2017-10-18,14.06999969,178.1073608,121.6699982,23.76587677,21.66141129,4.882718563,23.9766674,14.27999973,179.4703199,121.9400024,24.09789931,21.84505273,4.896557568,24.20000076,13.76000023,177.6586861,121.5500031,23.60860232,21.56958977,4.777443142,23.60866737,14.19999981,178.8777318,121.7099991,23.75713912,21.61967351,4.895816597,23.73133278,39020300,945600,3666400,217200,4471300,567316000,74086500
2017-10-19,13.94999981,179.1655884,122.3899994,24.00178528,21.31917,4.88815546,23.45400047,14.03999996,179.4280194,122.5500031,24.04547355,21.70314801,4.893097625,23.80999947,13.68999958,177.5317371,122.1100006,23.58238789,21.11048588,4.755943007,23.21333313,13.85000038,178.0312034,122.1999969,23.66976276,21.5695903,4.805120964,23.70400047,33795700,674500,5567300,127200,4846700,570772000,75927000
2017-10-20,13.81000042,181.0449219,121.6100006,23.86198425,21.20230675,4.865913868,23.00666618,14.09000015,181.1803743,121.9800034,24.34254518,21.43603354,4.932390578,23.63666725,13.80000019,179.2417489,121.3899994,23.77460939,21.11883278,4.857017029,22.95599937,14.02999973,179.9697894,121.6800003,24.34254518,21.3859498,4.905207023,23.5126667,32538900,898900,8481100,153900,3744100,451620000,73956000
2017-10-23,14.10000038,179.9020538,121.8000031,23.55616951,20.77659416,4.858992577,22.46800041,14.18999958,181.3073434,121.9000015,23.94061786,21.31917424,4.91410158,23.32999992,13.89999962,179.8681972,120.9599991,23.39889678,20.74320552,4.838728059,22.41666794,13.93999958,181.0449124,120.9800034,23.79208111,21.24404782,4.887659006,23.32533264,49838000,837300,5069700,159800,7504100,428696000,86209500
2017-10-24,14.25,179.5380707,121.3300018,23.59986687,20.9602356,4.909900188,22.4893322,14.35999966,181.849171,121.7099991,23.69597941,21.0770982,4.911630063,22.85333252,14.14999962,179.3518268,120.9800034,23.39016814,20.82667787,4.842187612,22.41066742,14.19999981,179.9020845,121.2600021,23.48627902,20.89345673,4.868135733,22.58666611,84891600,1350900,5114100,237700,3752800,407244000,67375500
2017-10-25,12.32999992,175.4491577,121.3499985,23.73092461,20.80163383,4.785842896,21.72266769,13.13000011,178.83539,121.5899963,23.76587522,20.91014888,4.92324539,22.5,12.28999996,174.3994211,120.8399963,23.20667704,20.49278063,4.724308845,21.57066727,12.94999981,176.2533853,121.3099976,23.53870122,20.80163383,4.870360242,22.44666672,166762100,2000800,4282400,141800,7443700,828160000,128911500
2017-10-26,12.01000023,172.6216888,120.3300018,23.86198425,20.67642212,4.836009979,21.74466705,12.46000004,176.507388,121.1600037,24.16779545,20.95188508,4.847624652,22.01533318,12,171.0301553,120.2200012,23.55617306,20.51782175,4.789550347,21.5466671,12.44999981,176.2364831,121.1600037,23.75713575,20.90180134,4.813521606,21.85199928,87625400,1474200,6438800,142100,3408500,322744000,75352500
2017-10-27,11.84000015,173.535965,120.9000015,24.15031815,21.15222168,4.98848772,21.39133263,12.18999958,174.1200793,120.9899979,24.1765311,21.16056924,4.988734711,21.63933372,11.35000038,172.7825287,120.2099991,23.60859702,20.60964331,4.86220589,21.11066628,12.17000008,173.1211468,120.3799973,23.81829568,20.70146323,4.888154489,21.31666756,115650400,1255100,6664200,139000,2922400,572192000,104695500
2017-10-30,10.89000034,174.5349121,121.1299973,23.74839973,20.87675858,5.037416935,21.33866692,11.42000008,175.1782917,121.4700012,24.08042225,21.56958976,5.093019912,21.58533287,10.64999962,173.3920662,120.3799973,23.50375043,20.79328461,4.972669662,21.14999962,11.26000023,173.3920662,120.3799973,24.08042225,21.11048535,4.988485995,21.27866745,137785100,1259700,5119200,166500,4083900,504056000,63816000
2017-10-31,10.98999977,171.8343658,120.6699982,23.79208946,20.89347649,5.110813618,22.10199928,11.31000042,174.6957365,120.8399963,23.96683923,21.01883703,5.137503181,22.12999916,10.68999958,171.7920354,120.3799973,23.53870413,20.66782656,5.063612547,21.3453331,10.76000023,174.6957365,120.8199997,23.87072669,20.90183407,5.069296624,21.34866714,78600000,995800,3910500,190600,4420500,411908000,85084500
2017-11-01,10.80000019,170.6830444,121.1100006,23.64354897,20.75976181,5.120452404,21.40533257,11.28999996,172.8756398,121.5500031,24.07168399,21.16091624,5.188906436,22.17399979,10.72000027,169.7687601,120.8399963,23.33773776,20.60097092,5.056199564,21.35066795,11.25,172.3338431,120.9800034,24.07168399,21.06062843,5.173584551,22.14999962,66875500,1735300,4647800,183500,7077700,502576000,126859500
2017-11-02,10.85000038,172.5454712,121.1900024,23.66975784,21.70414352,5.089314938,19.95066643,10.98999977,172.8502197,121.9599991,23.94061839,22.932681,5.135527587,20.57933235,10.65999985,170.4206022,121.0500031,23.32899774,21.38656337,5.032723037,19.50866699,10.86999989,170.776155,121.2900009,23.84450755,21.60385573,5.090797822,20.00866699,47942500,1079300,5369500,209800,17476800,342308000,296871000
2017-11-03,11.11999989,172.7486877,120.6200027,25.25124168,23.08311462,5.157274246,20.40600014,11.13000011,173.9677338,121.4300003,26.06382517,23.47591143,5.157274246,20.41666794,10.81999969,172.0629776,120.1800003,24.61340794,21.81279081,5.074487232,19.67533302,10.94999981,172.9688012,121.3600006,24.61340794,21.81279081,5.120452417,19.96666718,44264300,995300,6330600,775200,11615000,353640000,133410000
2017-11-06,11.93000031,171.3179474,121.6500015,25.84538651,23.60962677,5.180503845,20.18533325,12.09000015,172.7147759,121.8499985,25.8890731,23.81020394,5.18915322,20.5,11.64000034,171.2925517,120.6800003,25.14639092,23.18339969,5.108096085,19.93400002,12.03999996,172.6978411,120.7200012,25.57452592,23.18339969,5.1204522,20.46666718,96349800,739900,6953800,503200,6282800,389944000,97290000
2017-11-07,12.05000019,172.4946442,121.2099991,24.91921997,23.75170326,5.239814281,20.40333366,12.27000046,172.5793051,121.5599976,26.49196107,23.96063802,5.261314696,20.43333244,11.92000008,171.1824897,120.7799988,24.72699491,23.60126998,5.191130789,20.00200081,11.93999958,171.3179291,121.5100021,26.20362515,23.65141388,5.203239914,20.06800079,67900200,918000,4165900,431800,4122100,427700000,79414500
2017-11-08,11.71000004,171.5296021,121.6299973,24.69923592,23.4174099,5.168889523,20.29266739,11.94999981,172.6639997,122.25,25.17439125,23.77677796,5.239073432,20.45933342,11.51000023,171.4280192,121.5899963,24.09209355,23.05804183,5.121441452,20.08666611,11.93999958,172.6047345,121.9499969,25.16559189,23.67648857,5.23536622,20.36666679,59065000,841200,5565200,278100,4859400,522988000,70879500
2017-11-09,11.11999989,168.3550415,122.1299973,24.77842903,23.25025558,5.073991299,20.19933319,11.35000038,171.3264693,122.4100037,25.20078822,23.84363102,5.098950985,20.29733276,11.02999973,168.1264801,121.7300034,24.52325432,23.10817991,4.951664184,19.75333214,11.25,171.1486864,121.8499985,24.58484816,23.45919031,5.072755876,20.16666794,76821200,1363700,6072400,245000,3664600,978564000,81706500
2017-11-10,11.26000023,169.1168976,121.1299973,24.17128944,23.69320297,5.341382504,20.19933319,11.43000031,170.8946617,122.1100006,24.6816406,23.76841962,5.403905458,20.55733299,11.11999989,167.6862125,120.9400024,24.10089624,23.03296834,5.229928603,20.12333298,11.22000027,168.3380658,121.9899979,24.6816406,23.19175921,5.265761993,20.16666794,50209900,929800,7116200,342500,6410000,1253256000,69381000
2017-11-13,11.09000015,169.4217072,121.3099976,23.78412819,24.05256653,5.25464201,21.02666664,11.19999981,170.7931274,121.5500031,24.27688064,24.11942558,5.366836897,21.12000084,10.92000008,168.482027,121.2699966,23.74893075,23.42576234,5.239320125,19.9406662,11.18000031,168.5751489,121.4300003,24.03050358,23.61798191,5.341383223,20.00866699,54068300,912200,6249300,328200,5968300,582376000,113773500
2017-11-14,11.11999989,169.4978638,121.5599976,23.74893188,24.16957092,5.292946815,20.57999992,11.26000023,170.2005085,121.9100037,23.89851767,24.28657387,5.308268702,21.09000015,11,168.4735228,120.7699966,23.45855968,23.79348775,5.220044595,20.45999908,11.02999973,168.6767014,120.9000015,23.66973931,23.91884987,5.263785927,21,37245000,813600,6189000,406100,3970500,529292000,85141500
2017-11-15,11.06999969,168.456604,121.4100037,24.02170753,24.5456562,5.189153194,20.75333214,11.13000011,170.7084388,122.3600006,24.04810562,24.62087125,5.239073051,20.8326664,10.77000046,168.3380864,121.25,23.3617705,23.86870644,5.135280079,20.10000038,11.01000023,168.8460135,122.1299973,23.37936922,24.12778669,5.237837156,20.40066719,33524700,1069100,4984800,293800,3483600,501948000,89680500
2017-11-16,11.25,168.6513214,121.4000015,24.43526268,24.60416031,5.229434967,20.83333206,11.31999969,169.4555491,121.7099991,24.61124484,24.88831174,5.293440816,21.20933342,11.13000011,168.1857118,121.2900009,24.09209437,24.27822097,5.220538601,20.75333214,11.13000011,168.8798957,121.4499969,24.19768501,24.55401481,5.263291497,20.93266678,31800400,1103800,2796500,404500,3628300,441768000,87331500
2017-11-17,11.38000011,167.4238129,122.8600006,24.14489365,24.64594078,5.223256588,21.00333214,11.75,168.9391463,123.1699982,24.30327878,24.77965888,5.321859932,21.77799988,11.27999973,167.4068781,121.9499969,23.88971722,24.38686216,5.208182165,20.87666702,11.30000019,167.8386181,122.1500015,24.30327878,24.57072415,5.286520991,21.71133232,56775600,762500,10614000,210300,3061300,515664000,206026500
2017-11-20,11.34000015,168.2449799,121.3099976,24.32967758,24.5038662,5.290475845,20.5826664,11.51000023,168.8036984,122.4100037,24.37367439,24.77130241,5.302584972,21.03333282,11.18999958,167.373026,121.0400009,23.95131343,24.40357841,5.202004278,20.31666756,11.47000027,167.6269831,122.3000031,24.3472763,24.68772979,5.238826109,20.9193325,35960200,1283900,8356700,117100,5796300,396100000,123715500
2017-11-21,11.39999962,169.3962708,121.5100021,24.32087708,24.62922859,5.339159012,21.18733215,11.48999977,169.5994364,122,24.61124928,24.77130429,5.350774157,21.21533394,11.23999977,167.5169108,121.5,24.25048386,24.47879691,5.298383452,20.5806675,11.42000008,168.2280165,121.6699982,24.4616635,24.75459072,5.330262646,20.72400093,31881700,1190800,4956500,201200,3474800,399176000,108919500
